ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda
38;Fogão 4 bocas;Eletrodomésticos;Casa;74;14/11/2022;38;7;R$ 31.514,00;R$ 25.211,20;R$ 6.302,80;Centro-Oeste;Diego;Desconto;R$ 340,00;Com Perda
11;Smart TV LG 43;TVs;Eletrônicos;3;22/07/2022;11;8;R$ 14.200,00;R$ 8.520,00;R$ 5.680,00;Sudeste;João;Sem perda;R$ 0,00;Com Perda
2;iPhone 14;Smartphones;Eletrônicos;31;19/06/2025;2;8;R$ 5.056,00;R$ 3.842,56;R$ 1.213,44;Sul;Maria;Sem perda;R$ 0,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;30;22/03/2018;38;6;R$ 19.680,00;R$ 12.004,80;R$ 7.675,20;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;89;23/04/2024;94;1;R$ 2.076,00;R$ 1.224,84;R$ 851,16;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
53;Tênis Puma;Calçados;Calçados;14;08/06/2015;53;6;R$ 22.872,00;R$ 17.840,16;R$ 5.031,84;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
66;Creme Facial;Beleza;Beleza;65;15/08/2022;66;9;R$ 5.400,00;R$ 4.320,00;R$ 1.080,00;Centro-Oeste;Carla;Devolução;R$ 454,00;Com Perda
51;Tênis Nike;Calçados;Calçados;61;06/07/2018;51;6;R$ 18.870,00;R$ 11.133,30;R$ 7.736,70;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;47;06/11/2022;78;10;R$ 32.340,00;R$ 16.493,40;R$ 15.846,60;Sul;Bruno;Devolução;R$ 152,00;Com Perda
73;Halter 5kg;Esportes;Esportes;83;16/06/2019;73;7;R$ 14.994,00;R$ 11.395,44;R$ 3.598,56;Nordeste;Rafael;Cancelamento;R$ 155,00;Com Perda
81;Bateria Automotiva;Automotivo;Automotivo;38;06/09/2024;81;10;R$ 30.020,00;R$ 21.014,00;R$ 9.006,00;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
45;Mesa de Jantar 6 lugares;Móveis;Casa;77;16/10/2025;45;4;R$ 9.284,00;R$ 7.427,20;R$ 1.856,80;Nordeste;Fernanda;Cancelamento;R$ 194,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;67;18/10/2018;19;10;R$ 48.850,00;R$ 29.310,00;R$ 19.540,00;Centro-Oeste;André;Devolução;R$ 117,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;65;27/08/2025;27;5;R$ 8.100,00;R$ 5.832,00;R$ 2.268,00;Sul;Maria;Sem perda;R$ 0,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;80;13/02/2024;75;10;R$ 29.490,00;R$ 22.707,30;R$ 6.782,70;Nordeste;Fernanda;Devolução;R$ 64,00;Com Perda
76;Bicicleta Ergométrica;Esportes;Esportes;69;13/01/2017;76;6;R$ 4.116,00;R$ 2.099,16;R$ 2.016,84;Norte;Paula;Desconto;R$ 124,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;53;17/04/2018;17;7;R$ 27.503,00;R$ 18.427,01;R$ 9.075,99;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
95;Switch de Rede;Informática;Informática;65;24/04/2019;95;7;R$ 3.087,00;R$ 1.883,07;R$ 1.203,93;Norte;Paula;Cancelamento;R$ 479,00;Com Perda
66;Creme Facial;Beleza;Beleza;85;24/12/2021;66;10;R$ 14.090,00;R$ 10.990,20;R$ 3.099,80;Sudeste;Pedro;Desconto;R$ 67,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;51;21/09/2020;87;2;R$ 8.902,00;R$ 5.964,34;R$ 2.937,66;Norte;Marcos;Desconto;R$ 359,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;73;26/11/2017;31;9;R$ 42.714,00;R$ 25.628,40;R$ 17.085,60;Sul;Lucas;Devolução;R$ 246,00;Com Perda
93;Monitor Samsung 27;Informática;Informática;39;08/09/2018;93;10;R$ 2.510,00;R$ 1.656,60;R$ 853,40;Nordeste;Fernanda;Cancelamento;R$ 257,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;45;20/02/2024;98;7;R$ 21.091,00;R$ 11.810,96;R$ 9.280,04;Nordeste;Fernanda;Devolução;R$ 294,00;Com Perda
51;Tênis Nike;Calçados;Calçados;80;27/12/2019;51;10;R$ 25.840,00;R$ 17.312,80;R$ 8.527,20;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;55;26/02/2025;46;2;R$ 1.700,00;R$ 1.020,00;R$ 680,00;Sudeste;Ana;Desconto;R$ 484,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;86;11/06/2023;94;3;R$ 10.410,00;R$ 6.870,60;R$ 3.539,40;Sul;Maria;Devolução;R$ 181,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;40;24/02/2016;19;7;R$ 29.330,00;R$ 16.424,80;R$ 12.905,20;Sul;Bruno;Desconto;R$ 255,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;30;27/06/2019;39;6;R$ 24.168,00;R$ 15.950,88;R$ 8.217,12;Sudeste;Pedro;Desconto;R$ 287,00;Com Perda
96;HD Externo 1TB;Informática;Informática;23;28/10/2020;96;7;R$ 20.783,00;R$ 16.626,40;R$ 4.156,60;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;8;05/03/2019;52;2;R$ 4.462,00;R$ 3.480,36;R$ 981,64;Sudeste;João;Cancelamento;R$ 109,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;42;07/04/2019;7;9;R$ 11.430,00;R$ 6.858,00;R$ 4.572,00;Sul;Lucas;Devolução;R$ 345,00;Com Perda
95;Switch de Rede;Informática;Informática;19;01/11/2019;95;2;R$ 4.516,00;R$ 2.799,92;R$ 1.716,08;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;85;08/09/2025;29;2;R$ 6.012,00;R$ 3.847,68;R$ 2.164,32;Norte;Paula;Cancelamento;R$ 194,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;30;01/02/2015;1;4;R$ 19.740,00;R$ 13.225,80;R$ 6.514,20;Nordeste;Carlos;Desconto;R$ 350,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;19;07/11/2019;27;5;R$ 17.540,00;R$ 12.102,60;R$ 5.437,40;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;57;18/05/2019;60;1;R$ 1.303,00;R$ 964,22;R$ 338,78;Norte;Marcos;Cancelamento;R$ 277,00;Com Perda
4;Samsung Galaxy S21;Smartphones;Eletrônicos;81;13/08/2022;4;2;R$ 9.864,00;R$ 6.214,32;R$ 3.649,68;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;68;16/09/2023;70;2;R$ 4.966,00;R$ 3.426,54;R$ 1.539,46;Sul;Bruno;Desconto;R$ 263,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;80;01/04/2017;12;1;R$ 931,00;R$ 465,50;R$ 465,50;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;96;11/06/2015;13;2;R$ 9.716,00;R$ 7.772,80;R$ 1.943,20;Centro-Oeste;Carla;Devolução;R$ 313,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;82;25/09/2021;34;10;R$ 44.620,00;R$ 24.541,00;R$ 20.079,00;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;61;05/12/2019;26;2;R$ 320,00;R$ 220,80;R$ 99,20;Nordeste;Fernanda;Desconto;R$ 173,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;40;28/03/2018;30;9;R$ 39.996,00;R$ 26.797,32;R$ 13.198,68;Nordeste;Rafael;Desconto;R$ 183,00;Com Perda
91;Scanner Epson;Informática;Informática;90;18/02/2020;91;6;R$ 22.392,00;R$ 14.778,72;R$ 7.613,28;Nordeste;Fernanda;Desconto;R$ 286,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;22;11/09/2021;54;2;R$ 460,00;R$ 262,20;R$ 197,80;Sul;Maria;Desconto;R$ 154,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;32;15/09/2015;54;2;R$ 472,00;R$ 311,52;R$ 160,48;Norte;Marcos;Devolução;R$ 221,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;65;12/05/2025;83;1;R$ 536,00;R$ 316,24;R$ 219,76;Sul;Lucas;Devolução;R$ 163,00;Com Perda
21;MacBook Air;Notebooks;Informática;49;02/11/2025;21;1;R$ 1.513,00;R$ 1.119,62;R$ 393,38;Nordeste;Carlos;Devolução;R$ 333,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;89;09/06/2018;82;9;R$ 43.983,00;R$ 32.107,59;R$ 11.875,41;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;83;02/07/2024;94;5;R$ 1.750,00;R$ 1.050,00;R$ 700,00;Centro-Oeste;Diego;Cancelamento;R$ 231,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;25;13/04/2023;33;3;R$ 9.414,00;R$ 7.248,78;R$ 2.165,22;Nordeste;Fernanda;Desconto;R$ 485,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;41;07/09/2020;14;6;R$ 17.268,00;R$ 8.979,36;R$ 8.288,64;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;67;22/02/2022;54;4;R$ 9.640,00;R$ 5.784,00;R$ 3.856,00;Nordeste;Rafael;Desconto;R$ 432,00;Com Perda
72;Bola de Vôlei;Esportes;Esportes;72;28/01/2024;72;1;R$ 418,00;R$ 225,72;R$ 192,28;Centro-Oeste;Diego;Cancelamento;R$ 348,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;10;17/12/2018;17;3;R$ 14.433,00;R$ 8.515,47;R$ 5.917,53;Centro-Oeste;André;Cancelamento;R$ 340,00;Com Perda
97;SSD 500GB;Informática;Informática;14;12/08/2021;97;1;R$ 964,00;R$ 549,48;R$ 414,52;Norte;Juliana;Devolução;R$ 488,00;Com Perda
51;Tênis Nike;Calçados;Calçados;90;26/11/2025;51;9;R$ 32.022,00;R$ 18.252,54;R$ 13.769,46;Norte;Paula;Desconto;R$ 495,00;Com Perda
68;Shampoo;Beleza;Beleza;32;24/06/2017;68;9;R$ 43.218,00;R$ 33.277,86;R$ 9.940,14;Norte;Paula;Sem perda;R$ 0,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;48;01/04/2019;83;5;R$ 23.615,00;R$ 13.224,40;R$ 10.390,60;Centro-Oeste;Carla;Desconto;R$ 444,00;Com Perda
43;Sofá 3 Lugares;Móveis;Casa;70;06/04/2025;43;1;R$ 3.810,00;R$ 2.362,20;R$ 1.447,80;Sudeste;João;Sem perda;R$ 0,00;Com Perda
84;Caderno Espiral;Papelaria;Papelaria;2;09/11/2020;84;1;R$ 365,00;R$ 281,05;R$ 83,95;Sul;Lucas;Cancelamento;R$ 280,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;30;15/02/2021;83;10;R$ 39.770,00;R$ 25.452,80;R$ 14.317,20;Sudeste;Pedro;Devolução;R$ 57,00;Com Perda
42;Sofá 2 Lugares;Móveis;Casa;56;03/08/2015;42;9;R$ 11.826,00;R$ 9.460,80;R$ 2.365,20;Nordeste;Rafael;Cancelamento;R$ 240,00;Com Perda
20;Notebook Lenovo ThinkPad;Notebooks;Informática;79;13/07/2022;20;3;R$ 9.150,00;R$ 6.313,50;R$ 2.836,50;Sul;Maria;Cancelamento;R$ 463,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;23;03/06/2020;29;4;R$ 11.636,00;R$ 9.076,08;R$ 2.559,92;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
3;iPhone 15;Smartphones;Eletrônicos;1;25/09/2019;3;3;R$ 14.772,00;R$ 11.374,44;R$ 3.397,56;Sul;Lucas;Cancelamento;R$ 190,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;42;04/11/2018;34;5;R$ 20.595,00;R$ 14.622,45;R$ 5.972,55;Sul;Maria;Cancelamento;R$ 196,00;Com Perda
69;Condicionador;Beleza;Beleza;85;08/06/2023;69;7;R$ 29.120,00;R$ 20.092,80;R$ 9.027,20;Centro-Oeste;André;Devolução;R$ 295,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;81;28/06/2021;30;10;R$ 15.360,00;R$ 11.059,20;R$ 4.300,80;Nordeste;Fernanda;Desconto;R$ 374,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;87;09/12/2021;80;3;R$ 7.389,00;R$ 4.728,96;R$ 2.660,04;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
89;Impressora HP;Informática;Informática;25;05/10/2022;89;4;R$ 8.480,00;R$ 6.020,80;R$ 2.459,20;Nordeste;Carlos;Desconto;R$ 175,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;59;23/08/2015;83;6;R$ 17.940,00;R$ 13.813,80;R$ 4.126,20;Nordeste;Carlos;Cancelamento;R$ 232,00;Com Perda
50;Cama Box Solteiro;Móveis;Casa;39;07/03/2020;50;9;R$ 20.340,00;R$ 15.051,60;R$ 5.288,40;Sudeste;Ana;Cancelamento;R$ 244,00;Com Perda
43;Sofá 3 Lugares;Móveis;Casa;57;04/10/2015;43;5;R$ 9.875,00;R$ 6.616,25;R$ 3.258,75;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
66;Creme Facial;Beleza;Beleza;50;05/02/2019;66;3;R$ 1.719,00;R$ 1.323,63;R$ 395,37;Sudeste;Ana;Devolução;R$ 211,00;Com Perda
67;Hidratante Corporal;Beleza;Beleza;27;14/11/2020;67;3;R$ 11.439,00;R$ 8.693,64;R$ 2.745,36;Norte;Juliana;Cancelamento;R$ 238,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;8;02/12/2024;19;8;R$ 32.640,00;R$ 20.889,60;R$ 11.750,40;Norte;Paula;Cancelamento;R$ 353,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;26;25/07/2015;100;4;R$ 17.968,00;R$ 11.499,52;R$ 6.468,48;Sudeste;Pedro;Cancelamento;R$ 377,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;4;08/02/2015;80;10;R$ 6.980,00;R$ 5.095,40;R$ 1.884,60;Centro-Oeste;Diego;Desconto;R$ 454,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;88;21/05/2023;14;5;R$ 11.950,00;R$ 6.931,00;R$ 5.019,00;Norte;Marcos;Devolução;R$ 223,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;29;03/03/2017;27;3;R$ 5.148,00;R$ 3.758,04;R$ 1.389,96;Centro-Oeste;Carla;Desconto;R$ 81,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;49;18/10/2016;40;8;R$ 4.192,00;R$ 3.227,84;R$ 964,16;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;63;22/07/2015;39;6;R$ 19.398,00;R$ 10.862,88;R$ 8.535,12;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;78;28/12/2016;87;7;R$ 22.442,00;R$ 13.240,78;R$ 9.201,22;Sul;Lucas;Cancelamento;R$ 82,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;80;27/01/2018;12;6;R$ 15.660,00;R$ 10.962,00;R$ 4.698,00;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;23;14/01/2022;30;3;R$ 11.418,00;R$ 7.878,42;R$ 3.539,58;Norte;Paula;Devolução;R$ 71,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;96;03/01/2018;98;8;R$ 26.808,00;R$ 20.642,16;R$ 6.165,84;Sudeste;Ana;Desconto;R$ 488,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;38;27/12/2023;78;7;R$ 31.962,00;R$ 19.177,20;R$ 12.784,80;Sudeste;Ana;Cancelamento;R$ 309,00;Com Perda
11;Smart TV LG 43;TVs;Eletrônicos;37;24/02/2017;11;2;R$ 3.132,00;R$ 1.816,56;R$ 1.315,44;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;16;21/10/2021;33;8;R$ 35.280,00;R$ 25.401,60;R$ 9.878,40;Sudeste;João;Cancelamento;R$ 295,00;Com Perda
45;Mesa de Jantar 6 lugares;Móveis;Casa;58;19/08/2024;45;10;R$ 35.290,00;R$ 20.468,20;R$ 14.821,80;Sul;Maria;Devolução;R$ 248,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;16;26/01/2020;19;7;R$ 21.210,00;R$ 15.483,30;R$ 5.726,70;Sudeste;Ana;Desconto;R$ 293,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;65;27/03/2022;5;6;R$ 11.442,00;R$ 8.009,40;R$ 3.432,60;Nordeste;Fernanda;Desconto;R$ 460,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;72;20/11/2017;78;5;R$ 18.505,00;R$ 9.252,50;R$ 9.252,50;Norte;Marcos;Cancelamento;R$ 371,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;14;09/01/2024;85;10;R$ 14.450,00;R$ 11.126,50;R$ 3.323,50;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;98;11/05/2023;7;4;R$ 1.140,00;R$ 570,00;R$ 570,00;Centro-Oeste;Diego;Desconto;R$ 492,00;Com Perda
79;Pneu Aro 17;Automotivo;Automotivo;5;26/11/2020;79;3;R$ 4.929,00;R$ 2.513,79;R$ 2.415,21;Centro-Oeste;Diego;Cancelamento;R$ 372,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;41;24/02/2024;38;6;R$ 10.140,00;R$ 7.605,00;R$ 2.535,00;Sudeste;Ana;Desconto;R$ 230,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;72;09/07/2021;7;10;R$ 38.840,00;R$ 29.906,80;R$ 8.933,20;Sul;Bruno;Devolução;R$ 355,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;12;16/02/2017;14;9;R$ 32.652,00;R$ 19.591,20;R$ 13.060,80;Sul;Lucas;Devolução;R$ 420,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;63;16/01/2020;12;3;R$ 10.224,00;R$ 5.418,72;R$ 4.805,28;Sudeste;Ana;Devolução;R$ 239,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;13;17/09/2017;48;4;R$ 10.228,00;R$ 6.341,36;R$ 3.886,64;Sul;Lucas;Cancelamento;R$ 158,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;70;25/03/2025;19;6;R$ 21.840,00;R$ 12.448,80;R$ 9.391,20;Centro-Oeste;Diego;Desconto;R$ 92,00;Com Perda
80;Óleo de Motor;Automotivo;Automotivo;17;01/09/2021;80;9;R$ 43.092,00;R$ 27.578,88;R$ 15.513,12;Sudeste;Ana;Desconto;R$ 334,00;Com Perda
62;Vestido Casual;Roupas;Roupas;77;07/12/2022;62;9;R$ 16.182,00;R$ 12.621,96;R$ 3.560,04;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
89;Impressora HP;Informática;Informática;87;11/09/2025;89;5;R$ 10.475,00;R$ 7.961,00;R$ 2.514,00;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;5;14/12/2025;55;1;R$ 1.214,00;R$ 813,38;R$ 400,62;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;27;12/11/2022;31;7;R$ 17.493,00;R$ 10.495,80;R$ 6.997,20;Norte;Paula;Desconto;R$ 278,00;Com Perda
9;Motorola Edge 30;Smartphones;Eletrônicos;47;09/02/2018;9;5;R$ 12.620,00;R$ 9.969,80;R$ 2.650,20;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;62;10/11/2022;85;10;R$ 9.320,00;R$ 5.219,20;R$ 4.100,80;Sul;Maria;Cancelamento;R$ 490,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;61;21/06/2024;14;1;R$ 4.527,00;R$ 2.580,39;R$ 1.946,61;Norte;Marcos;Devolução;R$ 427,00;Com Perda
83;Caderno Universitário;Papelaria;Papelaria;97;10/01/2018;83;7;R$ 11.879,00;R$ 6.771,03;R$ 5.107,97;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
20;Notebook Lenovo ThinkPad;Notebooks;Informática;43;09/06/2024;20;9;R$ 13.275,00;R$ 7.168,50;R$ 6.106,50;Sudeste;João;Devolução;R$ 78,00;Com Perda
4;Samsung Galaxy S21;Smartphones;Eletrônicos;48;28/05/2019;4;2;R$ 8.318,00;R$ 4.658,08;R$ 3.659,92;Nordeste;Fernanda;Desconto;R$ 51,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;55;14/07/2023;17;9;R$ 7.848,00;R$ 5.807,52;R$ 2.040,48;Centro-Oeste;André;Desconto;R$ 264,00;Com Perda
81;Bateria Automotiva;Automotivo;Automotivo;47;06/07/2020;81;1;R$ 2.517,00;R$ 1.334,01;R$ 1.182,99;Sul;Maria;Devolução;R$ 141,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;99;17/10/2015;70;6;R$ 3.858,00;R$ 2.816,34;R$ 1.041,66;Nordeste;Fernanda;Devolução;R$ 350,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;91;03/09/2018;54;2;R$ 1.320,00;R$ 1.056,00;R$ 264,00;Norte;Marcos;Cancelamento;R$ 318,00;Com Perda
42;Sofá 2 Lugares;Móveis;Casa;91;11/10/2016;42;8;R$ 4.992,00;R$ 3.943,68;R$ 1.048,32;Norte;Juliana;Desconto;R$ 483,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;35;23/03/2018;75;6;R$ 10.278,00;R$ 5.447,34;R$ 4.830,66;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;16;18/01/2023;52;8;R$ 6.640,00;R$ 3.784,80;R$ 2.855,20;Nordeste;Carlos;Desconto;R$ 475,00;Com Perda
66;Creme Facial;Beleza;Beleza;56;14/05/2023;66;8;R$ 38.008,00;R$ 26.985,68;R$ 11.022,32;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;83;06/03/2017;5;9;R$ 34.659,00;R$ 27.380,61;R$ 7.278,39;Sul;Lucas;Devolução;R$ 162,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;40;07/02/2023;100;7;R$ 1.883,00;R$ 1.374,59;R$ 508,41;Sudeste;João;Cancelamento;R$ 220,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;35;14/11/2019;7;1;R$ 2.258,00;R$ 1.422,54;R$ 835,46;Nordeste;Fernanda;Devolução;R$ 161,00;Com Perda
76;Bicicleta Ergométrica;Esportes;Esportes;97;09/07/2019;76;4;R$ 752,00;R$ 496,32;R$ 255,68;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;24;05/10/2022;17;10;R$ 9.440,00;R$ 5.947,20;R$ 3.492,80;Norte;Juliana;Cancelamento;R$ 258,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;65;03/01/2025;23;10;R$ 1.790,00;R$ 1.288,80;R$ 501,20;Centro-Oeste;André;Desconto;R$ 488,00;Com Perda
56;Chinelo Havaianas;Calçados;Calçados;99;04/12/2021;56;1;R$ 4.248,00;R$ 2.166,48;R$ 2.081,52;Sul;Lucas;Devolução;R$ 178,00;Com Perda
19;Notebook Lenovo IdeaPad;Notebooks;Informática;45;12/01/2019;19;1;R$ 1.447,00;R$ 752,44;R$ 694,56;Norte;Marcos;Desconto;R$ 211,00;Com Perda
94;Roteador Wi-Fi;Informática;Informática;75;19/03/2023;94;1;R$ 991,00;R$ 535,14;R$ 455,86;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
90;Impressora Epson;Informática;Informática;50;27/06/2018;90;7;R$ 2.541,00;R$ 2.007,39;R$ 533,61;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
42;Sofá 2 Lugares;Móveis;Casa;11;25/07/2022;42;2;R$ 1.154,00;R$ 703,94;R$ 450,06;Centro-Oeste;Carla;Devolução;R$ 332,00;Com Perda
47;Guarda-Roupa Casal;Móveis;Casa;26;14/06/2020;47;5;R$ 19.550,00;R$ 11.143,50;R$ 8.406,50;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
9;Motorola Edge 30;Smartphones;Eletrônicos;17;01/08/2016;9;8;R$ 11.816,00;R$ 6.144,32;R$ 5.671,68;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;57;24/10/2020;85;5;R$ 14.100,00;R$ 8.460,00;R$ 5.640,00;Norte;Marcos;Devolução;R$ 410,00;Com Perda
20;Notebook Lenovo ThinkPad;Notebooks;Informática;45;20/06/2022;20;2;R$ 8.540,00;R$ 5.807,20;R$ 2.732,80;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;78;12/12/2019;82;2;R$ 4.762,00;R$ 3.476,26;R$ 1.285,74;Norte;Juliana;Desconto;R$ 158,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;36;19/06/2024;38;8;R$ 25.552,00;R$ 19.419,52;R$ 6.132,48;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
93;Monitor Samsung 27;Informática;Informática;50;08/10/2017;93;7;R$ 34.391,00;R$ 25.449,34;R$ 8.941,66;Sudeste;João;Sem perda;R$ 0,00;Com Perda
21;MacBook Air;Notebooks;Informática;99;14/07/2019;21;8;R$ 2.032,00;R$ 1.016,00;R$ 1.016,00;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
99;Pen Drive 128GB;Informática;Informática;24;12/02/2019;99;9;R$ 3.807,00;R$ 2.398,41;R$ 1.408,59;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
48;Guarda-Roupa Solteiro;Móveis;Casa;45;01/08/2021;48;7;R$ 17.801,00;R$ 9.790,55;R$ 8.010,45;Sul;Maria;Desconto;R$ 92,00;Com Perda
22;MacBook Pro;Notebooks;Informática;70;21/01/2022;22;9;R$ 34.803,00;R$ 20.185,74;R$ 14.617,26;Sul;Maria;Sem perda;R$ 0,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;42;01/02/2016;40;9;R$ 2.385,00;R$ 1.597,95;R$ 787,05;Sudeste;Ana;Devolução;R$ 307,00;Com Perda
